# name,material  (generated by gen_import.py)
inscribed_purpur_block,purpur_block
layed_purpur_block_bricks,purpur_block
loded_purpur_block,purpur_block
mossy_cobbled_purpur,purpur_block
mossy_purpur_bricks,purpur_block
offset_purpur_block_bricks,purpur_block
prismal_purpur_block_remnants,purpur_block
purpur_block_bricks,purpur_block
purpur_block_mini_tiles,purpur_block
purpur_block_scales,purpur_block
purpur_diamond_pavers,purpur_block
rough_purpur_block,purpur_block
rounded_purpur_block_bricks,purpur_block
runic_carved_purpur_block,purpur_block
sad_purpur_block,purpur_block
sanded_purpur_block,purpur_block
small_purpur_block_bricks,purpur_block
smooth_inlayed_purpur_block,purpur_block
smooth_ringed_purpur_block,purpur_block
smoothed_double_inlayed_purpur_block,purpur_block
spiraled_purpur_block,purpur_block
stacked_purpur_block_bricks,purpur_block
tiled_purpur_block,purpur_block
tiny_layered_purpur_block_bricks,purpur_block
tiny_layered_purpur_block_slabs,purpur_block
tiny_purpur_block_bricks,purpur_block
trodden_purpur_block,purpur_block
unamused_purpur_block,purpur_block
vertical_cut_purpur_block,purpur_block
vertical_disordered_purpur_block_bricks,purpur_block
weathered_purpur_block,purpur_block
angry_quartz_block,quartz_block
carved_quartz_block,quartz_block
checkered_quartz_block_tiles,quartz_block
cobbled_quartz_block,quartz_block
cracked_disordered_quartz_block_bricks,quartz_block
cracked_flat_quartz_block_tiles,quartz_block
cracked_quartz_block_bricks,quartz_block
cracked_tiny_quartz_tiles,quartz_block
creeper_quartz_block_carving,quartz_block
crying_quartz_block,quartz_block
cut_blank_quartz_block,quartz_block
duh_quartz_block,quartz_block
engraved_quartz_block,quartz_block
eroded_quartz_block,quartz_block
etched_quartz_block_bricks,quartz_block
flat_quartz_block_tiles,quartz_block
glad_quartz_block,quartz_block
inlayed_quartz_block,quartz_block
inscribed_quartz_block,quartz_block
layed_quartz_block_bricks,quartz_block
loded_quartz_block,quartz_block
mossy_cobbled_quartz,quartz_block
mossy_quartz_bricks,quartz_block
offset_quartz_block_bricks,quartz_block
prismal_quartz_block_remnants,quartz_block
quartz_block_bricks,quartz_block
quartz_block_chiseled_squares,quartz_block
quartz_block_mini_tiles,quartz_block
quartz_diamond_pavers,quartz_block
rough_quartz_block,quartz_block
rounded_quartz_block_bricks,quartz_block
runic_carved_quartz_block,quartz_block
sad_quartz_block,quartz_block
sanded_quartz_block,quartz_block
small_quartz_block_bricks,quartz_block
smooth_inlayed_quartz_block,quartz_block
smooth_ringed_quartz_block,quartz_block
smoothed_double_inlayed_quartz_block,quartz_block
spiraled_quartz_block,quartz_block
stacked_quartz_block_bricks,quartz_block
tiled_quartz_block,quartz_block
tiny_layered_quartz_block_bricks,quartz_block
tiny_layered_quartz_block_slabs,quartz_block
tiny_quartz_block_bricks,quartz_block
trodden_quartz_block,quartz_block
unamused_quartz_block,quartz_block
vertical_cut_quartz_block,quartz_block
vertical_disordered_quartz_block_bricks,quartz_block
weathered_quartz_block,quartz_block
angry_raw_copper_block,raw_copper_block
carved_raw_copper_block,raw_copper_block
checkered_raw_copper_block_tiles,raw_copper_block
cobbled_raw_copper_block,raw_copper_block
cracked_disordered_raw_copper_block_bricks,raw_copper_block
cracked_flat_raw_copper_block_tiles,raw_copper_block
cracked_raw_copper_block_bricks,raw_copper_block
creeper_raw_copper_block_carving,raw_copper_block
crying_raw_copper_block,raw_copper_block
cut_blank_raw_copper_block,raw_copper_block
duh_raw_copper_block,raw_copper_block
engraved_raw_copper_block,raw_copper_block
eroded_raw_copper_block,raw_copper_block
etched_raw_copper_block_bricks,raw_copper_block
flat_raw_copper_block_tiles,raw_copper_block
glad_raw_copper_block,raw_copper_block
inlayed_raw_copper_block,raw_copper_block
inscribed_raw_copper_block,raw_copper_block
layed_raw_copper_block_bricks,raw_copper_block
loded_raw_copper_block,raw_copper_block
offset_raw_copper_block_bricks,raw_copper_block
prismal_raw_copper_block_remnants,raw_copper_block
raw_copper_block_bricks,raw_copper_block
raw_copper_block_mini_tiles,raw_copper_block
raw_copper_block_scales,raw_copper_block
rough_raw_copper_block,raw_copper_block
rounded_raw_copper_block_bricks,raw_copper_block
runic_carved_raw_copper_block,raw_copper_block
sad_raw_copper_block,raw_copper_block
sanded_raw_copper_block,raw_copper_block
small_raw_copper_block_bricks,raw_copper_block
smooth_inlayed_raw_copper_block,raw_copper_block
smooth_ringed_raw_copper_block,raw_copper_block
smoothed_double_inlayed_raw_copper_block,raw_copper_block
spiraled_raw_copper_block,raw_copper_block
stacked_raw_copper_block_bricks,raw_copper_block
tiled_raw_copper_block,raw_copper_block
tiny_layered_raw_copper_block_bricks,raw_copper_block
tiny_layered_raw_copper_block_slabs,raw_copper_block
tiny_raw_copper_block_bricks,raw_copper_block
trodden_raw_copper_block,raw_copper_block
unamused_raw_copper_block,raw_copper_block
vertical_cut_raw_copper_block,raw_copper_block
vertical_disordered_raw_copper_block_bricks,raw_copper_block
weathered_raw_copper_block,raw_copper_block
angry_raw_gold_block,raw_gold_block
carved_raw_gold_block,raw_gold_block
checkered_raw_gold_block_tiles,raw_gold_block
cobbled_raw_gold_block,raw_gold_block
cracked_disordered_raw_gold_block_bricks,raw_gold_block
cracked_flat_raw_gold_block_tiles,raw_gold_block
cracked_raw_gold_block_bricks,raw_gold_block
creeper_raw_gold_block_carving,raw_gold_block
crying_raw_gold_block,raw_gold_block
cut_blank_raw_gold_block,raw_gold_block
duh_raw_gold_block,raw_gold_block
engraved_raw_gold_block,raw_gold_block
eroded_raw_gold_block,raw_gold_block
etched_raw_gold_block_bricks,raw_gold_block
flat_raw_gold_block_tiles,raw_gold_block
glad_raw_gold_block,raw_gold_block
inlayed_raw_gold_block,raw_gold_block
inscribed_raw_gold_block,raw_gold_block
layed_raw_gold_block_bricks,raw_gold_block
loded_raw_gold_block,raw_gold_block
offset_raw_gold_block_bricks,raw_gold_block
prismal_raw_gold_block_remnants,raw_gold_block
raw_gold_block_bricks,raw_gold_block
raw_gold_block_mini_tiles,raw_gold_block
raw_gold_block_scales,raw_gold_block
rough_raw_gold_block,raw_gold_block
rounded_raw_gold_block_bricks,raw_gold_block
runic_carved_raw_gold_block,raw_gold_block
sad_raw_gold_block,raw_gold_block
sanded_raw_gold_block,raw_gold_block
small_raw_gold_block_bricks,raw_gold_block
smooth_inlayed_raw_gold_block,raw_gold_block
smooth_ringed_raw_gold_block,raw_gold_block
smoothed_double_inlayed_raw_gold_block,raw_gold_block
spiraled_raw_gold_block,raw_gold_block
stacked_raw_gold_block_bricks,raw_gold_block
tiled_raw_gold_block,raw_gold_block
tiny_layered_raw_gold_block_bricks,raw_gold_block
tiny_layered_raw_gold_block_slabs,raw_gold_block
tiny_raw_gold_block_bricks,raw_gold_block
trodden_raw_gold_block,raw_gold_block
unamused_raw_gold_block,raw_gold_block
vertical_cut_raw_gold_block,raw_gold_block
vertical_disordered_raw_gold_block_bricks,raw_gold_block
weathered_raw_gold_block,raw_gold_block
angry_raw_iron_block,raw_iron_block
carved_raw_iron_block,raw_iron_block
checkered_raw_iron_block_tiles,raw_iron_block
cobbled_raw_iron_block,raw_iron_block
cracked_disordered_raw_iron_block_bricks,raw_iron_block
cracked_flat_raw_iron_block_tiles,raw_iron_block
cracked_raw_iron_block_bricks,raw_iron_block
creeper_raw_iron_block_carving,raw_iron_block
crying_raw_iron_block,raw_iron_block
cut_blank_raw_iron_block,raw_iron_block
duh_raw_iron_block,raw_iron_block
engraved_raw_iron_block,raw_iron_block
eroded_raw_iron_block,raw_iron_block
etched_raw_iron_block_bricks,raw_iron_block
flat_raw_iron_block_tiles,raw_iron_block
glad_raw_iron_block,raw_iron_block
inlayed_raw_iron_block,raw_iron_block
inscribed_raw_iron_block,raw_iron_block
layed_raw_iron_block_bricks,raw_iron_block
loded_raw_iron_block,raw_iron_block
offset_raw_iron_block_bricks,raw_iron_block
prismal_raw_iron_block_remnants,raw_iron_block
raw_iron_block_bricks,raw_iron_block
raw_iron_block_mini_tiles,raw_iron_block
raw_iron_block_scales,raw_iron_block
rough_raw_iron_block,raw_iron_block
rounded_raw_iron_block_bricks,raw_iron_block
runic_carved_raw_iron_block,raw_iron_block
sad_raw_iron_block,raw_iron_block
sanded_raw_iron_block,raw_iron_block
small_raw_iron_block_bricks,raw_iron_block
smooth_inlayed_raw_iron_block,raw_iron_block
smooth_ringed_raw_iron_block,raw_iron_block
smoothed_double_inlayed_raw_iron_block,raw_iron_block
spiraled_raw_iron_block,raw_iron_block
stacked_raw_iron_block_bricks,raw_iron_block
tiled_raw_iron_block,raw_iron_block
tiny_layered_raw_iron_block_bricks,raw_iron_block
tiny_layered_raw_iron_block_slabs,raw_iron_block
tiny_raw_iron_block_bricks,raw_iron_block
trodden_raw_iron_block,raw_iron_block
unamused_raw_iron_block,raw_iron_block
vertical_cut_raw_iron_block,raw_iron_block
vertical_disordered_raw_iron_block_bricks,raw_iron_block
weathered_raw_iron_block,raw_iron_block
bolted_red_concrete,red_concrete
creeper_red_concrete,red_concrete
grid_red_concrete,red_concrete
hazard_red_concrete,red_concrete
mosaic_red_concrete,red_concrete
railed_red_concrete,red_concrete
red_concrete_bricks,red_concrete
red_concrete_tiles,red_concrete
reinforced_red_concrete,red_concrete
rusted_red_concrete,red_concrete
stacked_red_concrete,red_concrete
stop_red_concrete,red_concrete
warning_red_concrete,red_concrete
decorated_red_glazed_terracotta,red_glazed_terracotta
hexagonical_red_glazed_terracotta,red_glazed_terracotta
minimized_red_glazed_terracotta,red_glazed_terracotta
paved_red_glazed_terracotta,red_glazed_terracotta
red_glazed_terracotta_smooth_tiles,red_glazed_terracotta
red_glazed_terracotta_tiles,red_glazed_terracotta
shrunken_red_glazed_terracotta,red_glazed_terracotta
starry_red_glazed_terracotta,red_glazed_terracotta
waved_red_glazed_terracotta,red_glazed_terracotta
dark_dotted_red_mushroom_block,red_mushroom_block
dark_dusted_red_mushroom_block,red_mushroom_block
dark_freckled_red_mushroom_block,red_mushroom_block
dark_smooth_red_mushroom_block,red_mushroom_block
dark_spotted_red_mushroom_block,red_mushroom_block
dotted_red_mushroom_block,red_mushroom_block
dusted_red_mushroom_block,red_mushroom_block
freckled_red_mushroom_block,red_mushroom_block
light_dotted_red_mushroom_block,red_mushroom_block
light_dusted_red_mushroom_block,red_mushroom_block
light_freckled_red_mushroom_block,red_mushroom_block
light_smooth_red_mushroom_block,red_mushroom_block
light_spotted_red_mushroom_block,red_mushroom_block
smooth_red_mushroom_block,red_mushroom_block
spotted_red_mushroom_block,red_mushroom_block
angry_red_nether_bricks,red_nether_bricks
carved_red_nether_bricks,red_nether_bricks
checkered_red_nether_bricks_tiles,red_nether_bricks
cobbled_red_nether_bricks,red_nether_bricks
cracked_disordered_red_nether_bricks_bricks,red_nether_bricks
cracked_flat_red_nether_bricks_tiles,red_nether_bricks
cracked_red_nether_bricks_bricks,red_nether_bricks
creeper_red_nether_bricks_carving,red_nether_bricks
crying_red_nether_bricks,red_nether_bricks
cut_blank_red_nether_bricks,red_nether_bricks
duh_red_nether_bricks,red_nether_bricks
engraved_red_nether_bricks,red_nether_bricks
eroded_red_nether_bricks,red_nether_bricks
etched_red_nether_bricks_bricks,red_nether_bricks
flat_red_nether_bricks_tiles,red_nether_bricks
glad_red_nether_bricks,red_nether_bricks
inlayed_red_nether_bricks,red_nether_bricks
inscribed_red_nether_bricks,red_nether_bricks
layed_red_nether_bricks_bricks,red_nether_bricks
loded_red_nether_bricks,red_nether_bricks
offset_red_nether_bricks_bricks,red_nether_bricks
prismal_red_nether_bricks_remnants,red_nether_bricks
red_nether_bricks_bricks,red_nether_bricks
red_nether_bricks_mini_tiles,red_nether_bricks
red_nether_bricks_scales,red_nether_bricks
rough_red_nether_bricks,red_nether_bricks
rounded_red_nether_bricks_bricks,red_nether_bricks
runic_carved_red_nether_bricks,red_nether_bricks
sad_red_nether_bricks,red_nether_bricks
sanded_red_nether_bricks,red_nether_bricks
small_red_nether_bricks_bricks,red_nether_bricks
smooth_inlayed_red_nether_bricks,red_nether_bricks
smooth_ringed_red_nether_bricks,red_nether_bricks
smoothed_double_inlayed_red_nether_bricks,red_nether_bricks
spiraled_red_nether_bricks,red_nether_bricks
stacked_red_nether_bricks_bricks,red_nether_bricks
tiled_red_nether_bricks,red_nether_bricks
tiny_layered_red_nether_bricks_bricks,red_nether_bricks
tiny_layered_red_nether_bricks_slabs,red_nether_bricks
tiny_red_nether_bricks_bricks,red_nether_bricks
trodden_red_nether_bricks,red_nether_bricks
unamused_red_nether_bricks,red_nether_bricks
vertical_cut_red_nether_bricks,red_nether_bricks
vertical_disordered_red_nether_bricks_bricks,red_nether_bricks
weathered_red_nether_bricks,red_nether_bricks
angry_red_sandstone,red_sandstone
carved_red_sandstone,red_sandstone
checkered_red_sandstone_tiles,red_sandstone
cobbled_red_sandstone,red_sandstone
cracked_disordered_red_sandstone_bricks,red_sandstone
cracked_flat_red_sandstone_tiles,red_sandstone
cracked_red_sandstone_bricks,red_sandstone
cracked_tiny_red_sandstone_tiles,red_sandstone
creeper_red_sandstone_carving,red_sandstone
crying_red_sandstone,red_sandstone
cut_blank_red_sandstone,red_sandstone
duh_red_sandstone,red_sandstone
engraved_red_sandstone,red_sandstone
eroded_red_sandstone,red_sandstone
etched_red_sandstone_bricks,red_sandstone
flat_red_sandstone_tiles,red_sandstone
glad_red_sandstone,red_sandstone
inlayed_red_sandstone,red_sandstone
inscribed_red_sandstone,red_sandstone
layed_red_sandstone_bricks,red_sandstone
loded_red_sandstone,red_sandstone
mossy_cobbled_red_sandstone,red_sandstone
mossy_red_sandstone_bricks,red_sandstone
offset_red_sandstone_bricks,red_sandstone
prismal_red_sandstone_remnants,red_sandstone
red_sandstone_mini_tiles,red_sandstone
red_sandstone_scales,red_sandstone
rough_red_sandstone,red_sandstone
rounded_red_sandstone_bricks,red_sandstone
runic_carved_red_sandstone,red_sandstone
sad_red_sandstone,red_sandstone
sanded_red_sandstone,red_sandstone
small_red_sandstone_bricks,red_sandstone
smooth_inlayed_red_sandstone,red_sandstone
smooth_ringed_red_sandstone,red_sandstone
smoothed_double_inlayed_red_sandstone,red_sandstone
spiraled_red_sandstone,red_sandstone
stacked_red_sandstone_bricks,red_sandstone
tiled_red_sandstone,red_sandstone
tiny_layered_red_sandstone_bricks,red_sandstone
tiny_layered_red_sandstone_slabs,red_sandstone
tiny_red_sandstone_bricks,red_sandstone
trodden_red_sandstone,red_sandstone
unamused_red_sandstone,red_sandstone
vertical_cut_red_sandstone,red_sandstone
vertical_disordered_red_sandstone_bricks,red_sandstone
weathered_red_sandstone,red_sandstone
chiseled_red_terracotta,red_terracotta
chiseled_red_terracotta_bricks,red_terracotta
crossed_red_terracotta,red_terracotta
cut_red_terracotta,red_terracotta
decorated_red_terracotta,red_terracotta
layered_red_terracotta,red_terracotta
red_terracotta_bricks,red_terracotta
red_terracotta_small_bricks,red_terracotta
red_terracotta_tile,red_terracotta
red_terracotta_tiles,red_terracotta
triangular_red_terracotta,red_terracotta
barky_red_wool,red_wool
blocky_red_wool,red_wool
bundled_red_wool,red_wool
cross_haired_red_wool,red_wool
cubed_red_wool,red_wool
knitted_red_wool,red_wool
patched_red_wool,red_wool
ribbled_red_wool,red_wool
scaled_red_wool,red_wool
soft_red_wool,red_wool
stringed_red_wool,red_wool
tiled_red_wool,red_wool
tripped_red_wool,red_wool
wickered_red_wool,red_wool
windmill_red_wool,red_wool
wool_legacy_red,red_wool
wool_llama_red,red_wool
woved_red_wool,red_wool
angry_redstone_block,redstone_block
carved_redstone_block,redstone_block
checkered_redstone_block_tiles,redstone_block
cobbled_redstone_block,redstone_block
cracked_disordered_redstone_block_bricks,redstone_block
cracked_flat_redstone_block_tiles,redstone_block
cracked_redstone_block_bricks,redstone_block
creeper_redstone_block_carving,redstone_block
crying_redstone_block,redstone_block
cut_blank_redstone_block,redstone_block
duh_redstone_block,redstone_block
engraved_redstone_block,redstone_block
eroded_redstone_block,redstone_block
etched_redstone_block_bricks,redstone_block
flat_redstone_block_tiles,redstone_block
glad_redstone_block,redstone_block
inlayed_redstone_block,redstone_block
inscribed_redstone_block,redstone_block
layed_redstone_block_bricks,redstone_block
loded_redstone_block,redstone_block
offset_redstone_block_bricks,redstone_block
prismal_redstone_block_remnants,redstone_block
redstone_block_brick_bordered,redstone_block
redstone_block_crushed,redstone_block
redstone_block_mini_tiles,redstone_block
redstone_block_smooth,redstone_block
rough_redstone_block,redstone_block
rounded_redstone_block_bricks,redstone_block
runic_carved_redstone_block,redstone_block
sad_redstone_block,redstone_block
sanded_redstone_block,redstone_block
small_redstone_block_bricks,redstone_block
smooth_inlayed_redstone_block,redstone_block
smooth_ringed_redstone_block,redstone_block
smoothed_double_inlayed_redstone_block,redstone_block
spiraled_redstone_block,redstone_block
stacked_redstone_block_bricks,redstone_block
tiled_redstone_block,redstone_block
tiny_layered_redstone_block_bricks,redstone_block
tiny_layered_redstone_block_slabs,redstone_block
tiny_redstone_block_bricks,redstone_block
trodden_redstone_block,redstone_block
unamused_redstone_block,redstone_block
vertical_cut_redstone_block,redstone_block
vertical_disordered_redstone_block_bricks,redstone_block
weathered_redstone_block,redstone_block
angry_rose_quartz,rose_quartz
bordered_rose_quartz,rose_quartz
brick_bordered_rose_quartz,rose_quartz
carved_rose_quartz,rose_quartz
checkered_rose_quartz_tiles,rose_quartz
cobbled_rose_quartz,rose_quartz
cracked_disordered_rose_quartz_bricks,rose_quartz
cracked_flat_rose_quartz_tiles,rose_quartz
cracked_rose_quartz_bricks,rose_quartz
creeper_rose_quartz_carving,rose_quartz
crying_rose_quartz,rose_quartz
cut_blank_rose_quartz,rose_quartz
duh_rose_quartz,rose_quartz
edged_rose_quartz_bricks,rose_quartz
engraved_rose_quartz,rose_quartz
eroded_rose_quartz,rose_quartz
etched_rose_quartz_bricks,rose_quartz
flat_rose_quartz_tiles,rose_quartz
glad_rose_quartz,rose_quartz
inlayed_rose_quartz,rose_quartz
inscribed_rose_quartz,rose_quartz
layed_rose_quartz_bricks,rose_quartz
loded_rose_quartz,rose_quartz
offset_rose_quartz_bricks,rose_quartz
overlapping_rose_quartz_tiles,rose_quartz
polished_rose_quartz,rose_quartz
prismal_rose_quartz_remnants,rose_quartz
rose_quartz_mini_tiles,rose_quartz
rose_quartz_scales,rose_quartz
rough_rose_quartz,rose_quartz
rounded_rose_quartz_bricks,rose_quartz
runic_carved_rose_quartz,rose_quartz
sad_rose_quartz,rose_quartz
sanded_rose_quartz,rose_quartz
small_rose_quartz_bricks,rose_quartz
smooth_inlayed_rose_quartz,rose_quartz
smooth_ringed_rose_quartz,rose_quartz
smoothed_double_inlayed_rose_quartz,rose_quartz
spiraled_rose_quartz,rose_quartz
stacked_rose_quartz_bricks,rose_quartz
thick_inlayed_rose_quartz,rose_quartz
tiled_bordered_rose_quartz,rose_quartz
tiled_rose_quartz,rose_quartz
tiny_brick_bordered_rose_quartz,rose_quartz
tiny_layered_rose_quartz_bricks,rose_quartz
tiny_layered_rose_quartz_slabs,rose_quartz
tiny_rose_quartz_bricks,rose_quartz
trodden_rose_quartz,rose_quartz
unamused_rose_quartz,rose_quartz
vertical_cut_rose_quartz,rose_quartz
vertical_disordered_rose_quartz_bricks,rose_quartz
weathered_rose_quartz,rose_quartz
ash_sand,sand
coarse_sand,sand
desert_sand,sand
kelp_sand,sand
lush_red_sand,sand
overgrown_sand,sand
pearl_sand,sand
soft_sand,sand
tar_sand,sand
wet_red_sand,sand
wet_sand,sand
white_sand,sand
angry_sandstone,sandstone
carved_sandstone,sandstone
checkered_sandstone_tiles,sandstone
cobbled_sandstone,sandstone
cracked_disordered_sandstone_bricks,sandstone
cracked_flat_sandstone_tiles,sandstone
cracked_sandstone_bricks,sandstone
cracked_tiny_sandstone_tiles,sandstone
creeper_sandstone_carving,sandstone
crying_sandstone,sandstone
cut_blank_sandstone,sandstone
duh_sandstone,sandstone
engraved_sandstone,sandstone
eroded_sandstone,sandstone
etched_sandstone_bricks,sandstone
flat_sandstone_tiles,sandstone
glad_sandstone,sandstone
inlayed_sandstone,sandstone
inscribed_sandstone,sandstone
layed_sandstone_bricks,sandstone
loded_sandstone,sandstone
mossy_cobbled_sandstone,sandstone
mossy_sandstone_bricks,sandstone
offset_sandstone_bricks,sandstone
prismal_sandstone_remnants,sandstone
rough_sandstone,sandstone
rounded_sandstone_bricks,sandstone
runic_carved_sandstone,sandstone
sad_sandstone,sandstone
sanded_sandstone,sandstone
sandstone_mini_tiles,sandstone
sandstone_scales,sandstone
small_sandstone_bricks,sandstone
smooth_inlayed_sandstone,sandstone
smooth_ringed_sandstone,sandstone
smoothed_double_inlayed_sandstone,sandstone
spiraled_sandstone,sandstone
stacked_sandstone_bricks,sandstone
tiled_sandstone,sandstone
tiny_layered_sandstone_bricks,sandstone
tiny_layered_sandstone_slabs,sandstone
tiny_sandstone_bricks,sandstone
trodden_sandstone,sandstone
unamused_sandstone,sandstone
vertical_cut_sandstone,sandstone
vertical_disordered_sandstone_bricks,sandstone
weathered_sandstone,sandstone
angry_scorchia,scorchia
bordered_scorchia,scorchia
brick_bordered_scorchia,scorchia
carved_scorchia,scorchia
checkered_scorchia_tiles,scorchia
cobbled_scorchia,scorchia
cracked_disordered_scorchia_bricks,scorchia
cracked_flat_scorchia_tiles,scorchia
cracked_scorchia_bricks,scorchia
creeper_scorchia_carving,scorchia
crying_scorchia,scorchia
cut_blank_scorchia,scorchia
duh_scorchia,scorchia
edged_scorchia_bricks,scorchia
engraved_scorchia,scorchia
eroded_scorchia,scorchia
etched_scorchia_bricks,scorchia
flat_scorchia_tiles,scorchia
glad_scorchia,scorchia
inlayed_scorchia,scorchia
inscribed_scorchia,scorchia
layed_scorchia_bricks,scorchia
loded_scorchia,scorchia
offset_scorchia_bricks,scorchia
overlapping_scorchia_tiles,scorchia
polished_scorchia,scorchia
prismal_scorchia_remnants,scorchia
rough_scorchia,scorchia
rounded_scorchia_bricks,scorchia
runic_carved_scorchia,scorchia
sad_scorchia,scorchia
sanded_scorchia,scorchia
scorchia_bricks,scorchia
scorchia_mini_tiles,scorchia
scorchia_scales,scorchia
small_scorchia_bricks,scorchia
smooth_inlayed_scorchia,scorchia
smooth_ringed_scorchia,scorchia
smoothed_double_inlayed_scorchia,scorchia
spiraled_scorchia,scorchia
stacked_scorchia_bricks,scorchia
thick_inlayed_scorchia,scorchia
tiled_bordered_scorchia,scorchia
tiled_scorchia,scorchia
tiny_brick_bordered_scorchia,scorchia
tiny_layered_scorchia_bricks,scorchia
tiny_layered_scorchia_slabs,scorchia
tiny_scorchia_bricks,scorchia
trodden_scorchia,scorchia
unamused_scorchia,scorchia
vertical_cut_scorchia,scorchia
vertical_disordered_scorchia_bricks,scorchia
weathered_scorchia,scorchia
angry_scoria,scoria
bordered_scoria,scoria
brick_bordered_scoria,scoria
carved_scoria,scoria
checkered_scoria_tiles,scoria
cobbled_scoria,scoria
cracked_disordered_scoria_bricks,scoria
cracked_flat_scoria_tiles,scoria
cracked_scoria_bricks,scoria
creeper_scoria_carving,scoria
crying_scoria,scoria
cut_blank_scoria,scoria
duh_scoria,scoria
edged_scoria_bricks,scoria
engraved_scoria,scoria
eroded_scoria,scoria
etched_scoria_bricks,scoria
flat_scoria_tiles,scoria
glad_scoria,scoria
inlayed_scoria,scoria
inscribed_scoria,scoria
layed_scoria_bricks,scoria
loded_scoria,scoria
offset_scoria_bricks,scoria
overlapping_scoria_tiles,scoria
polished_scoria,scoria
prismal_scoria_remnants,scoria
rough_scoria,scoria
rounded_scoria_bricks,scoria
runic_carved_scoria,scoria
sad_scoria,scoria
sanded_scoria,scoria
scoria_bricks,scoria
scoria_mini_tiles,scoria
scoria_scales,scoria
small_scoria_bricks,scoria
smooth_inlayed_scoria,scoria
smooth_ringed_scoria,scoria
smoothed_double_inlayed_scoria,scoria
spiraled_scoria,scoria
stacked_scoria_bricks,scoria
thick_inlayed_scoria,scoria
tiled_bordered_scoria,scoria
tiled_scoria,scoria
tiny_brick_bordered_scoria,scoria
tiny_layered_scoria_bricks,scoria
tiny_layered_scoria_slabs,scoria
tiny_scoria_bricks,scoria
trodden_scoria,scoria
unamused_scoria,scoria
vertical_cut_scoria,scoria
vertical_disordered_scoria_bricks,scoria
weathered_scoria,scoria
angry_smooth_stone,smooth_stone
carved_smooth_stone,smooth_stone
checkered_smooth_stone_tiles,smooth_stone
cobbled_smooth_stone,smooth_stone
cracked_disordered_smooth_stone_bricks,smooth_stone
cracked_flat_smooth_stone_tiles,smooth_stone
cracked_smooth_stone_bricks,smooth_stone
creeper_smooth_stone_carving,smooth_stone
crying_smooth_stone,smooth_stone
cut_blank_smooth_stone,smooth_stone
duh_smooth_stone,smooth_stone
engraved_smooth_stone,smooth_stone
eroded_smooth_stone,smooth_stone
etched_smooth_stone_bricks,smooth_stone
flat_smooth_stone_tiles,smooth_stone
glad_smooth_stone,smooth_stone
inlayed_smooth_stone,smooth_stone
inscribed_smooth_stone,smooth_stone
layed_smooth_stone_bricks,smooth_stone
loded_smooth_stone,smooth_stone
offset_smooth_stone_bricks,smooth_stone
prismal_smooth_stone_remnants,smooth_stone
rough_smooth_stone,smooth_stone
rounded_smooth_stone_bricks,smooth_stone
runic_carved_smooth_stone,smooth_stone
sad_smooth_stone,smooth_stone
sanded_smooth_stone,smooth_stone
small_smooth_stone_bricks,smooth_stone
smooth_inlayed_smooth_stone,smooth_stone
smooth_ringed_smooth_stone,smooth_stone
smooth_stone_bricks,smooth_stone
smooth_stone_mini_tiles,smooth_stone
smooth_stone_scales,smooth_stone
smoothed_double_inlayed_smooth_stone,smooth_stone
spiraled_smooth_stone,smooth_stone
stacked_smooth_stone_bricks,smooth_stone
tiled_smooth_stone,smooth_stone
tiny_layered_smooth_stone_bricks,smooth_stone
tiny_layered_smooth_stone_slabs,smooth_stone
tiny_smooth_stone_bricks,smooth_stone
trodden_smooth_stone,smooth_stone
unamused_smooth_stone,smooth_stone
vertical_cut_smooth_stone,smooth_stone
vertical_disordered_smooth_stone_bricks,smooth_stone
weathered_smooth_stone,smooth_stone
angry_snow_block,snow_block
carved_snow_block,snow_block
checkered_snow_block_tiles,snow_block
cobbled_snow_block,snow_block
cracked_disordered_snow_block_bricks,snow_block
cracked_flat_snow_block_tiles,snow_block
cracked_snow_block_bricks,snow_block
creeper_snow_block_carving,snow_block
crying_snow_block,snow_block
cut_blank_snow_block,snow_block
duh_snow_block,snow_block
engraved_snow_block,snow_block
eroded_snow_block,snow_block
etched_snow_block_bricks,snow_block
flat_snow_block_tiles,snow_block
glad_snow_block,snow_block
inlayed_snow_block,snow_block
inscribed_snow_block,snow_block
layed_snow_block_bricks,snow_block
loded_snow_block,snow_block
offset_snow_block_bricks,snow_block
prismal_snow_block_remnants,snow_block
rough_snow_block,snow_block
rounded_snow_block_bricks,snow_block
runic_carved_snow_block,snow_block
sad_snow_block,snow_block
sanded_snow_block,snow_block
small_snow_block_bricks,snow_block
smooth_inlayed_snow_block,snow_block
smooth_ringed_snow_block,snow_block
smoothed_double_inlayed_snow_block,snow_block
snow_block_bricks,snow_block
snow_block_mini_tiles,snow_block
snow_block_scales,snow_block
spiraled_snow_block,snow_block
stacked_snow_block_bricks,snow_block
tiled_snow_block,snow_block
tiny_layered_snow_block_bricks,snow_block
tiny_layered_snow_block_slabs,snow_block
tiny_snow_block_bricks,snow_block
trodden_snow_block,snow_block
unamused_snow_block,snow_block
vertical_cut_snow_block,snow_block
vertical_disordered_snow_block_bricks,snow_block
weathered_snow_block,snow_block
faded_soul_sand,soul_sand
fine_soul_sand,soul_sand
glowing_soul_sand,soul_sand
graveled_soul_sand,soul_sand
happy_soul_sand,soul_sand
hardened_soul_sand,soul_sand
lauching_soul_sand,soul_sand
meming_soul_sand,soul_sand
reanimated_soul_sand,soul_sand
