name,material,template,render
blackstone_cracked_disordered_bricks,blackstone,cube_all,
blackstone_cracked_flat_tiles,blackstone,cube_all,
blackstone_cracked_smooth_bricks,blackstone,cube_all,
blackstone_cracked_tiny_tiles,blackstone,cube_all,
blackstone_creeper_carving,blackstone,cube_all,
blackstone_crying,blackstone,cube_all,
blackstone_curly,blackstone,cube_all,
blackstone_cut_column,blackstone,cube_all,
blackstone_cut_blank,blackstone,cube_all,
blackstone_duh,blackstone,cube_all,
blackstone_edged_bricks,blackstone,cube_all,
blackstone_engraved,blackstone,cube_all,
blackstone_eroded,blackstone,cube_all,
blackstone_etched_bricks,blackstone,cube_all,
blackstone_fine,blackstone,cube_all,
blackstone_flat_tiles,blackstone,cube_all,
blackstone_glad,blackstone,cube_all,
blackstone_inlayed,blackstone,cube_all,
blackstone_inscribed,blackstone,cube_all,
blackstone_layed_bricks,blackstone,cube_all,
blackstone_loded,blackstone,cube_all,
blackstone_mossy_bricks,blackstone,cube_all,
blackstone_mossy_cobbled,blackstone,cube_all,
blackstone_offset_bricks,blackstone,cube_all,
blackstone_ornate,blackstone,cube_all,
blackstone_overlapping_tiles,blackstone,cube_all,
blackstone_polished,blackstone,cube_all,
blackstone_prismal_remnants,blackstone,cube_all,
blackstone_rough,blackstone,cube_all,
blackstone_rounded_bricks,blackstone,cube_all,
blackstone_runic_carved,blackstone,cube_all,
blackstone_sad,blackstone,cube_all,
blackstone_sanded,blackstone,cube_all,
blackstone_simple,blackstone,cube_all,
blackstone_small_bricks,blackstone,cube_all,
blackstone_smooth_bricks,blackstone,cube_all,
blackstone_smooth_column,blackstone,cube_all,
blackstone_smooth_inlayed,blackstone,cube_all,
blackstone_smooth_ringed,blackstone,cube_all,
blackstone_smoothed_double_inlayed,blackstone,cube_all,
blackstone_spiraled,blackstone,cube_all,
blackstone_stacked_bricks,blackstone,cube_all,
blackstone_thick_inlayed,blackstone,cube_all,
blackstone_tiled,blackstone,cube_all,
blackstone_tiled_column,blackstone,cube_all,
blackstone_tiled_bordered,blackstone,cube_all,
blackstone_tiny_bricks,blackstone,cube_all,
blackstone_tiny_brick_bordered,blackstone,cube_all,
blackstone_tiny_layered_bricks,blackstone,cube_all,
blackstone_tiny_layered_slabs,blackstone,cube_all,
blackstone_trodden,blackstone,cube_all,
blackstone_unamused,blackstone,cube_all,
blackstone_vertical_cut,blackstone,cube_all,
blackstone_vertical_disordered_bricks,blackstone,cube_all,
blackstone_weathered,blackstone,cube_all,
bloodstone,bloodstone,cube_all,
bloodstone_bricks,bloodstone,cube_all,
blue_concrete,blue_concrete,cube_all,
blue_concrete_bricks,blue_concrete,cube_all,
blue_concrete_panel,blue_concrete,cube_all,
blue_concrete_tiles,blue_concrete,cube_all,
blue_concrete_bolted,blue_concrete,cube_all,
blue_concrete_creeper,blue_concrete,cube_all,
blue_concrete_grid,blue_concrete,cube_all,
blue_concrete_grill,blue_concrete,cube_all,
blue_concrete_hazard,blue_concrete,cube_all,
blue_concrete_mosaic,blue_concrete,cube_all,
blue_concrete_pegged,blue_concrete,cube_all,
blue_concrete_railed,blue_concrete,cube_all,
blue_concrete_reinforced,blue_concrete,cube_all,
blue_concrete_rusted,blue_concrete,cube_all,
blue_concrete_smooth,blue_concrete,cube_all,
blue_concrete_stacked,blue_concrete,cube_all,
blue_concrete_stop,blue_concrete,cube_all,
blue_concrete_striped,blue_concrete,cube_all,
blue_concrete_warning,blue_concrete,cube_all,
blue_concrete_wired,blue_concrete,cube_all,
blue_glazed_terracotta_pillar_sides,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_pillar_top,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_smooth_tiles,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_tiles,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_decorated,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_hexagonical,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_minimized,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_paved,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_shrunken,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_starry,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_waved,blue_glazed_terracotta,cube_all,
blue_glazed_terracotta_fancy,blue_glazed_terracotta,cube_all,
blue_ice_angry,blue_ice,cube_all,
blue_ice_bordered,blue_ice,cube_all,
blue_ice_bricks,blue_ice,cube_all,
blue_ice_chiseled,blue_ice,cube_all,
blue_ice_cone,blue_ice,cube_all,
blue_ice_cracked,blue_ice,cube_all,
blue_ice_mini_tiles,blue_ice,cube_all,
blue_ice_patterned,blue_ice,cube_all,
blue_ice_rocky,blue_ice,cube_all,
blue_ice_scales,blue_ice,cube_all,
blue_ice_slanted_tiles,blue_ice,cube_all,
blue_ice_tiles,blue_ice,cube_all,
blue_ice_bordered,blue_ice,cube_all,
blue_ice_brick_bordered,blue_ice,cube_all,
blue_ice_carved,blue_ice,cube_all,
blue_ice_checkered_tiles,blue_ice,cube_all,
blue_ice_cobbled,blue_ice,cube_all,
blue_ice_cracked_bricks,blue_ice,cube_all,
blue_ice_cracked_disordered_bricks,blue_ice,cube_all,
blue_ice_cracked_flat_tiles,blue_ice,cube_all,
blue_ice_creeper_carving,blue_ice,cube_all,
blue_ice_crying,blue_ice,cube_all,
blue_ice_curly,blue_ice,cube_all,
blue_ice_cut_blank,blue_ice,cube_all,
blue_ice_cut_column,blue_ice,cube_all,
blue_ice_duh,blue_ice,cube_all,
blue_ice_edged_bricks,blue_ice,cube_all,
blue_ice_engraved,blue_ice,cube_all,
blue_ice_eroded,blue_ice,cube_all,
blue_ice_etched_bricks,blue_ice,cube_all,
blue_ice_fine,blue_ice,cube_all,
blue_ice_flat_tiles,blue_ice,cube_all,
blue_ice_glad,blue_ice,cube_all,
blue_ice_inlayed,blue_ice,cube_all,
blue_ice_inscribed,blue_ice,cube_all,
blue_ice_layed_bricks,blue_ice,cube_all,
blue_ice_loded,blue_ice,cube_all,
blue_ice_offset_bricks,blue_ice,cube_all,
blue_ice_ornate,blue_ice,cube_all,
blue_ice_overlapping_tiles,blue_ice,cube_all,
blue_ice_polished,blue_ice,cube_all,
blue_ice_prismal_remnants,blue_ice,cube_all,
blue_ice_rough,blue_ice,cube_all,
blue_ice_rounded_bricks,blue_ice,cube_all,
blue_ice_runic_carved,blue_ice,cube_all,
blue_ice_sad,blue_ice,cube_all,
blue_ice_sanded,blue_ice,cube_all,
blue_ice_simple,blue_ice,cube_all,
blue_ice_small_bricks,blue_ice,cube_all,
blue_ice_smooth_column,blue_ice,cube_all,
blue_ice_smooth_inlayed,blue_ice,cube_all,
blue_ice_smooth_ringed,blue_ice,cube_all,
blue_ice_smoothed_double_inlayed,blue_ice,cube_all,
blue_ice_spiraled,blue_ice,cube_all,
blue_ice_stacked_bricks,blue_ice,cube_all,
blue_ice_thick_inlayed,blue_ice,cube_all,
blue_ice_tiled,blue_ice,cube_all,
blue_ice_tiled_column,blue_ice,cube_all,
blue_ice_tiled_bordered,blue_ice,cube_all,
blue_ice_tiny_bricks,blue_ice,cube_all,
blue_ice_tiny_brick_bordered,blue_ice,cube_all,
blue_ice_tiny_layered_bricks,blue_ice,cube_all,
blue_ice_tiny_layered_slabs,blue_ice,cube_all,
blue_ice_trodden,blue_ice,cube_all,
blue_ice_unamused,blue_ice,cube_all,
blue_ice_vertical_cut,blue_ice,cube_all,
blue_ice_vertical_disordered_bricks,blue_ice,cube_all,
blue_ice_weathered,blue_ice,cube_all,
blue_framed_glass,blue_stained_glass,glass,translucent
blue_stained_clear_glass,blue_stained_glass,glass,translucent
blue_stained_glass,blue_stained_glass,glass,translucent
scratched_glass_blue,blue_stained_glass,glass,translucent
blue_terracotta,blue_terracotta,cube_all,
blue_terracotta_bricks,blue_terracotta,cube_all,
blue_terracotta_column,blue_terracotta,cube_all,
blue_terracotta_small_bricks,blue_terracotta,cube_all,
blue_terracotta_tile,blue_terracotta,cube_all,
blue_terracotta_tiles,blue_terracotta,cube_all,
blue_terracotta_chiseled,blue_terracotta,cube_all,
blue_terracotta_chiseled_bricks,blue_terracotta,cube_all,
blue_terracotta_crossed,blue_terracotta,cube_all,
blue_terracotta_curled,blue_terracotta,cube_all,
blue_terracotta_cut,blue_terracotta,cube_all,
blue_terracotta_decorated,blue_terracotta,cube_all,
blue_terracotta_hexagonical,blue_terracotta,cube_all,
blue_terracotta_layered,blue_terracotta,cube_all,
blue_terracotta_small_tiles,blue_terracotta,cube_all,
blue_terracotta_triangular,blue_terracotta,cube_all,
blue_wool_barky,blue_wool,cube_all,
blue_wool_blocky,blue_wool,cube_all,
blue_wool_bundled,blue_wool,cube_all,
blue_wool_cross_haired,blue_wool,cube_all,
blue_wool_cubed,blue_wool,cube_all,
blue_wool_knitted,blue_wool,cube_all,
blue_wool_patched,blue_wool,cube_all,
blue_wool_ribbled,blue_wool,cube_all,
blue_wool_scaled,blue_wool,cube_all,
blue_wool_soft,blue_wool,cube_all,
blue_wool_stringed,blue_wool,cube_all,
blue_wool_tiled,blue_wool,cube_all,
blue_wool_tripped,blue_wool,cube_all,
blue_wool_wickered,blue_wool,cube_all,
blue_wool_windmill,blue_wool,cube_all,
blue_wool_woved,blue_wool,cube_all,
blue_wool_cornered,blue_wool,cube_all,
blue_wool_crafted,blue_wool,cube_all,
blue_wool_harsh_quilted,blue_wool,cube_all,
blue_wool_rectangle,blue_wool,cube_all,
blue_wool_delicate,blue_wool,cube_all,
blue_wool_ornamented,blue_wool,cube_all,
blue_wool_legacy,blue_wool,cube_all,
blue_wool_llama,blue_wool,cube_all,
bone_block_bordered,bone_block,cube_all,
bone_block_chiseled,bone_block,cube_all,
bone_block_decorated_bordered,bone_block,cube_all,
bone_block_inverted_tiles,bone_block,cube_all,
bone_block_patterned,bone_block,cube_all,
borderless_bricks_angry,borderless_bricks,cube_all,
borderless_bricks_bordered,borderless_bricks,cube_all,
borderless_bricks_bricks,borderless_bricks,cube_all,
borderless_bricks_mini_tiles,borderless_bricks,cube_all,
borderless_bricks_scales,borderless_bricks,cube_all,
borderless_bricks_brick_bordered,borderless_bricks,cube_all,
borderless_bricks_carved,borderless_bricks,cube_all,
borderless_bricks_checkered_tiles,borderless_bricks,cube_all,
borderless_bricks_cobbled,borderless_bricks,cube_all,
borderless_bricks_cracked_bricks,borderless_bricks,cube_all,
borderless_bricks_cracked_disordered_bricks,borderless_bricks,cube_all,
borderless_bricks_cracked_flat_tiles,borderless_bricks,cube_all,
borderless_bricks_creeper_carving,borderless_bricks,cube_all,
borderless_bricks_crying,borderless_bricks,cube_all,
borderless_bricks_curly,borderless_bricks,cube_all,
borderless_bricks_cut_blank,borderless_bricks,cube_all,
borderless_bricks_cut_column,borderless_bricks,cube_all,
borderless_bricks_duh,borderless_bricks,cube_all,
borderless_bricks_edged_bricks,borderless_bricks,cube_all,
borderless_bricks_engraved,borderless_bricks,cube_all,
borderless_bricks_eroded,borderless_bricks,cube_all,
borderless_bricks_etched_bricks,borderless_bricks,cube_all,
borderless_bricks_fine,borderless_bricks,cube_all,
borderless_bricks_flat_tiles,borderless_bricks,cube_all,
borderless_bricks_glad,borderless_bricks,cube_all,
borderless_bricks_inlayed,borderless_bricks,cube_all,
borderless_bricks_inscribed,borderless_bricks,cube_all,
borderless_bricks_layed_bricks,borderless_bricks,cube_all,
borderless_bricks_loded,borderless_bricks,cube_all,
borderless_bricks_offset_bricks,borderless_bricks,cube_all,
borderless_bricks_ornate,borderless_bricks,cube_all,
borderless_bricks_overlapping_tiles,borderless_bricks,cube_all,
borderless_bricks_polished,borderless_bricks,cube_all,
borderless_bricks_prismal_remnants,borderless_bricks,cube_all,
borderless_bricks_rough,borderless_bricks,cube_all,
borderless_bricks_rounded_bricks,borderless_bricks,cube_all,
borderless_bricks_runic_carved,borderless_bricks,cube_all,
borderless_bricks_sad,borderless_bricks,cube_all,
borderless_bricks_sanded,borderless_bricks,cube_all,
borderless_bricks_simple,borderless_bricks,cube_all,
borderless_bricks_small_bricks,borderless_bricks,cube_all,
borderless_bricks_smooth_column,borderless_bricks,cube_all,
borderless_bricks_smooth_inlayed,borderless_bricks,cube_all,
borderless_bricks_smooth_ringed,borderless_bricks,cube_all,
borderless_bricks_smoothed_double_inlayed,borderless_bricks,cube_all,
borderless_bricks_spiraled,borderless_bricks,cube_all,
borderless_bricks_stacked_bricks,borderless_bricks,cube_all,
borderless_bricks_thick_inlayed,borderless_bricks,cube_all,
borderless_bricks_tiled_bordered,borderless_bricks,cube_all,
borderless_bricks_tiled,borderless_bricks,cube_all,
borderless_bricks_tiled_column,borderless_bricks,cube_all,
borderless_bricks_tiny_bricks,borderless_bricks,cube_all,
borderless_bricks_tiny_brick_bordered,borderless_bricks,cube_all,
borderless_bricks_tiny_layered_bricks,borderless_bricks,cube_all,
borderless_bricks_tiny_layered_slabs,borderless_bricks,cube_all,
borderless_bricks_trodden,borderless_bricks,cube_all,
borderless_bricks_unamused,borderless_bricks,cube_all,
borderless_bricks_vertical_cut,borderless_bricks,cube_all,
borderless_bricks_vertical_disordered_bricks,borderless_bricks,cube_all,
borderless_bricks_weathered,borderless_bricks,cube_all,
bricks_angry,bricks,cube_all,
bricks_bordered,bricks,cube_all,
bricks_brick_bordered,bricks,cube_all,
bricks_bricks,bricks,cube_all,
bricks_mini_tiles,bricks,cube_all,
bricks_scales,bricks,cube_all,
bricks_carved,bricks,cube_all,
bricks_checkered_tiles,bricks,cube_all,
bricks_chiseled,bricks,cube_all,
bricks_cobbled,bricks,cube_all,
bricks_cracked_bricks,bricks,cube_all,
bricks_cracked_disordered_bricks,bricks,cube_all,
bricks_cracked_flat_tiles,bricks,cube_all,
bricks_creeper_carving,bricks,cube_all,
bricks_crying,bricks,cube_all,
bricks_curly,bricks,cube_all,
bricks_cut_blank,bricks,cube_all,
bricks_cut_column,bricks,cube_all,
bricks_duh,bricks,cube_all,
bricks_edged_bricks,bricks,cube_all,
bricks_engraved,bricks,cube_all,
bricks_eroded,bricks,cube_all,
bricks_etched_bricks,bricks,cube_all,
bricks_fine,bricks,cube_all,
bricks_flat_tiles,bricks,cube_all,
bricks_glad,bricks,cube_all,
bricks_inlayed,bricks,cube_all,
bricks_inscribed,bricks,cube_all,
bricks_layed_bricks,bricks,cube_all,
bricks_loded,bricks,cube_all,
bricks_offset_bricks,bricks,cube_all,
bricks_ornate,bricks,cube_all,
bricks_overlapping_tiles,bricks,cube_all,
bricks_polished,bricks,cube_all,
bricks_prismal_remnants,bricks,cube_all,
bricks_rough,bricks,cube_all,
bricks_rounded_bricks,bricks,cube_all,
bricks_runic_carved,bricks,cube_all,
bricks_sad,bricks,cube_all,
bricks_sanded,bricks,cube_all,
bricks_simple,bricks,cube_all,
bricks_small_bricks,bricks,cube_all,
bricks_smooth_column,bricks,cube_all,
bricks_smooth_inlayed,bricks,cube_all,
bricks_smooth_ringed,bricks,cube_all,
bricks_smoothed_double_inlayed,bricks,cube_all,
bricks_spiraled,bricks,cube_all,
bricks_stacked_bricks,bricks,cube_all,
bricks_thick_inlayed,bricks,cube_all,
bricks_tiled_bordered,bricks,cube_all,
bricks_tiled,bricks,cube_all,
bricks_tiled_column,bricks,cube_all,
bricks_tiny_brick_bordered,bricks,cube_all,
bricks_tiny_bricks,bricks,cube_all,
bricks_tiny_layered_bricks,bricks,cube_all,
bricks_tiny_layered_slabs,bricks,cube_all,
bricks_trodden,bricks,cube_all,
bricks_unamused,bricks,cube_all,
bricks_vertical_cut,bricks,cube_all,
bricks_vertical_disordered_bricks,bricks,cube_all,
bricks_weathered,bricks,cube_all,
brown_concrete_bolted,brown_concrete,cube_all,
brown_concrete,brown_concrete,cube_all,
brown_concrete_bricks,brown_concrete,cube_all,
brown_concrete_panel,brown_concrete,cube_all,
brown_concrete_tiles,brown_concrete,cube_all,
brown_concrete_creeper,brown_concrete,cube_all,
brown_concrete_grid,brown_concrete,cube_all,
brown_concrete_grill,brown_concrete,cube_all,
brown_concrete_hazard,brown_concrete,cube_all,
brown_concrete_mosaic,brown_concrete,cube_all,
brown_concrete_pegged,brown_concrete,cube_all,
brown_concrete_railed,brown_concrete,cube_all,
brown_concrete_reinforced,brown_concrete,cube_all,
brown_concrete_rusted,brown_concrete,cube_all,
brown_concrete_smooth,brown_concrete,cube_all,
brown_concrete_stacked,brown_concrete,cube_all,
brown_concrete_stop,brown_concrete,cube_all,
brown_concrete_striped,brown_concrete,cube_all,
brown_concrete_warning,brown_concrete,cube_all,
brown_concrete_wired,brown_concrete,cube_all,
brown_glazed_terracotta_pillar_sides,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_pillar_top,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_smooth_tiles,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_tiles,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_decorated,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_hexagonical,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_minimized,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_paved,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_shrunken,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_starry,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_waved,brown_glazed_terracotta,cube_all,
brown_glazed_terracotta_fancy,brown_glazed_terracotta,cube_all,
brown_mushroom_block_dark_dusted,brown_mushroom_block,cube_all,
brown_mushroom_block_dark_freckled,brown_mushroom_block,cube_all,
brown_mushroom_block_dark_scaled,brown_mushroom_block,cube_all,
brown_mushroom_block_dark_smooth,brown_mushroom_block,cube_all,
brown_mushroom_block_dark_spotted,brown_mushroom_block,cube_all,
brown_mushroom_block_dark_sprinkled,brown_mushroom_block,cube_all,
brown_mushroom_block_dusted,brown_mushroom_block,cube_all,
brown_mushroom_block_freckled,brown_mushroom_block,cube_all,
brown_mushroom_block_light_dusted,brown_mushroom_block,cube_all,
brown_mushroom_block_light_freckled,brown_mushroom_block,cube_all,
brown_mushroom_block_light_scaled,brown_mushroom_block,cube_all,
brown_mushroom_block_light_smooth,brown_mushroom_block,cube_all,
brown_mushroom_block_light_spotted,brown_mushroom_block,cube_all,
brown_mushroom_block_light_sprinkled,brown_mushroom_block,cube_all,
brown_mushroom_block_scaled,brown_mushroom_block,cube_all,
brown_mushroom_block_smooth,brown_mushroom_block,cube_all,
brown_mushroom_block_spotted,brown_mushroom_block,cube_all,
brown_mushroom_block_sprinkled,brown_mushroom_block,cube_all,
brown_mushroom_block_white_dusted,brown_mushroom_block,cube_all,
brown_mushroom_block_white_freckled,brown_mushroom_block,cube_all,
brown_mushroom_block_white_spotted,brown_mushroom_block,cube_all,
brown_mushroom_block_white_sprinkled,brown_mushroom_block,cube_all,
brown_framed_glass,brown_stained_glass,glass,translucent
