name	material	template	render	layout	textures	connections	item	item_render	isolated
blue_ice_ctm	blue_ice	ctm_cube_column_pieces_vertical_capped		pieces_vertical	bottom=ott:block/blue_ice/blue_ice_end|side=ott:block/blue_ice/ctm/blue_ice_ctm_side|top=ott:block/blue_ice/blue_ice_end	side	self		
blue_ice_patterned_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_patterned	all	solo		
blue_ice_slanted_tiles_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_slanted_tiles	all	solo		
blue_ice_tiles_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_tiles	all	solo		
blue_stained_clear_glass_ctm	blue_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/blue_stained_glass/ctm/blue_stained_clear_glass	all	solo	minecraft:translucent	
blue_stained_glass_ctm	blue_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/blue_stained_glass/ctm/blue_stained_glass	all	solo	minecraft:translucent	
blue_terracotta_column_ctm	blue_terracotta	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/blue_terracotta/ctm/blue_terracotta_column	all	self		
blue_terracotta_ctm	blue_terracotta	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/blue_terracotta/ctm/blue_terracotta_ctm	all	self		
bone_block_bordered_ctm	bone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/bone_block/ctm/bone_block_bordered	all	solo		
bone_block_chiseled_ctm	bone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/bone_block/ctm/bone_block_chiseled	all	solo		
bone_block_ctm	bone_block	ctm_cube_column_pieces			side=ott:block/bone_block/ctm/bone_block_connecting|top=ott:block/bone_block/ctm/bone_block_connecting_end	side:pieces_full|top:pieces_full	solo		
bone_block_decorated_bordered_ctm	bone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/bone_block/ctm/bone_block_decorated_bordered	all	solo		
bone_block_inverted_tiles_ctm	bone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/bone_block/ctm/bone_block_inverted_tiles	all	solo		
bone_block_patterned_ctm	bone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/bone_block/ctm/bone_block_patterned	all	solo		
amethyst_block_bordered_ctm	amethyst_block	ctm_cube_all_pieces		pieces_full	all=ott:block/amethyst_block/ctm/amethyst_block_bordered	all	solo		
ancient_debris_bordered_ctm	ancient_debris	ctm_cube_all_pieces		pieces_full	all=ott:block/ancient_debris/ctm/ancient_debris_bordered	all	solo		
basalt_bordered_ctm	basalt	ctm_cube_all_pieces		pieces_full	all=ott:block/basalt/ctm/basalt_bordered	all	solo		
blackstone_bordered_ctm	blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/blackstone/ctm/blackstone_bordered	all	solo		
blue_ice_bordered_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_bordered	all	solo		
borderless_bricks_bordered_ctm	borderless_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/borderless_bricks/ctm/borderless_bricks_bordered	all	solo		
bricks_bordered_ctm	bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/bricks/ctm/bricks_bordered	all	solo		
calcite_bordered_ctm	calcite	ctm_cube_all_pieces		pieces_full	all=ott:block/calcite/ctm/calcite_bordered	all	solo		
clay_bordered_ctm	clay	ctm_cube_all_pieces		pieces_full	all=ott:block/clay/ctm/clay_bordered	all	solo		
coal_block_bordered_ctm	coal_block	ctm_cube_all_pieces		pieces_full	all=ott:block/coal_block/ctm/coal_block_bordered	all	solo		
cobblestone_bordered_ctm	cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/cobblestone/ctm/cobblestone_bordered	all	solo		
crying_obsidian_bordered_ctm	crying_obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/crying_obsidian/ctm/crying_obsidian_bordered	all	solo		
dark_prismarine_bordered_ctm	dark_prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_prismarine/ctm/dark_prismarine_bordered	all	solo		
deepslate_bordered_ctm	deepslate	ctm_cube_all_pieces		pieces_full	all=ott:block/deepslate/ctm/deepslate_bordered	all	solo		
diorite_bordered_ctm	diorite	ctm_cube_all_pieces		pieces_full	all=ott:block/diorite/ctm/diorite_bordered	all	solo		
dirt_bordered_ctm	dirt	ctm_cube_all_pieces		pieces_full	all=ott:block/dirt/ctm/dirt_bordered	all	solo		
dripstone_block_bordered_ctm	dripstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/dripstone_block/ctm/dripstone_block_bordered	all	solo		
end_stone_bordered_ctm	end_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/end_stone/ctm/end_stone_bordered	all	solo		
gilded_blackstone_bordered_ctm	gilded_blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/gilded_blackstone/ctm/gilded_blackstone_bordered	all	solo		
granite_bordered_ctm	granite	ctm_cube_all_pieces		pieces_full	all=ott:block/granite/ctm/granite_bordered	all	solo		
ice_bordered_ctm	ice	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/ice/ctm/ice_bordered	all	solo		
lapis_block_bordered_ctm	lapis_block	ctm_cube_all_pieces		pieces_full	all=ott:block/lapis_block/ctm/lapis_block_bordered	all	solo		
lodestone_bordered_ctm	lodestone	ctm_cube_all_pieces		pieces_full	all=ott:block/lodestone/ctm/lodestone_bordered	all	solo		
magma_block_bordered_ctm	magma_block	ctm_cube_all_pieces		pieces_full	all=ott:block/magma_block/ctm/magma_block_bordered	all	solo		
mossy_cobblestone_bordered_ctm	mossy_cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_cobblestone/ctm/mossy_cobblestone_bordered	all	solo		
mossy_stone_bricks_bordered_ctm	mossy_stone_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_stone_bricks/ctm/mossy_stone_bricks_bordered	all	solo		
mud_bricks_bordered_ctm	mud_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mud_bricks/ctm/mud_bricks_bordered	all	solo		
mud_bordered_ctm	mud	ctm_cube_all_pieces		pieces_full	all=ott:block/mud/ctm/mud_bordered	all	solo		
nether_bricks_bordered_ctm	nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/nether_bricks/ctm/nether_bricks_bordered	all	solo		
netherrack_bordered_ctm	netherrack	ctm_cube_all_pieces		pieces_full	all=ott:block/netherrack/ctm/netherrack_bordered	all	solo		
obsidian_bordered_ctm	obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/obsidian/ctm/obsidian_bordered	all	solo		
packed_ice_bordered_ctm	packed_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_ice/ctm/packed_ice_bordered	all	solo		
packed_mud_bordered_ctm	packed_mud	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_mud/ctm/packed_mud_bordered	all	solo		
prismarine_bordered_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_bordered	all	solo		
purpur_block_bordered_ctm	purpur_block	ctm_cube_all_pieces		pieces_full	all=ott:block/purpur_block/ctm/purpur_block_bordered	all	solo		
quartz_block_bordered_ctm	quartz_block	ctm_cube_all_pieces		pieces_full	all=ott:block/quartz_block/ctm/quartz_block_bordered	all	solo		
raw_copper_block_bordered_ctm	raw_copper_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_copper_block/ctm/raw_copper_block_bordered	all	solo		
raw_gold_block_bordered_ctm	raw_gold_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_gold_block/ctm/raw_gold_block_bordered	all	solo		
raw_iron_block_bordered_ctm	raw_iron_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_iron_block/ctm/raw_iron_block_bordered	all	solo		
red_nether_bricks_bordered_ctm	red_nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/red_nether_bricks/ctm/red_nether_bricks_bordered	all	solo		
red_sandstone_bordered_ctm	red_sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/red_sandstone/ctm/red_sandstone_bordered	all	solo		
redstone_block_bordered_ctm	redstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/redstone_block/ctm/redstone_block_bordered	all	solo		
sandstone_bordered_ctm	sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/sandstone/ctm/sandstone_bordered	all	solo		
smooth_stone_bordered_ctm	smooth_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/smooth_stone/ctm/smooth_stone_bordered	all	solo		
snow_block_bordered_ctm	snow_block	ctm_cube_all_pieces		pieces_full	all=ott:block/snow_block/ctm/snow_block_bordered	all	solo		
tuff_bordered_ctm	tuff	ctm_cube_all_pieces		pieces_full	all=ott:block/tuff/ctm/tuff_bordered	all	solo		
borderless_glass_black_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/black_stained_glass/ctm/borderless_glass_black	all	solo	minecraft:translucent	
borderless_glass_blue_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/blue_stained_glass/ctm/borderless_glass_blue	all	solo	minecraft:translucent	
borderless_glass_brown_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/brown_stained_glass/ctm/borderless_glass_brown	all	solo	minecraft:translucent	
borderless_glass_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/glass/ctm/borderless_glass	all	solo	minecraft:translucent	
borderless_glass_cyan_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/cyan_stained_glass/ctm/borderless_glass_cyan	all	solo	minecraft:translucent	
borderless_glass_gray_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/gray_stained_glass/ctm/borderless_glass_gray	all	solo	minecraft:translucent	
borderless_glass_green_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/green_stained_glass/ctm/borderless_glass_green	all	solo	minecraft:translucent	
borderless_glass_light_blue_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/light_blue_stained_glass/ctm/borderless_glass_light_blue	all	solo	minecraft:translucent	
borderless_glass_light_gray_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/light_gray_stained_glass/ctm/borderless_glass_light_gray	all	solo	minecraft:translucent	
borderless_glass_lime_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/lime_stained_glass/ctm/borderless_glass_lime	all	solo	minecraft:translucent	
borderless_glass_magenta_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/magenta_stained_glass/ctm/borderless_glass_magenta	all	solo	minecraft:translucent	
borderless_glass_orange_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/orange_stained_glass/ctm/borderless_glass_orange	all	solo	minecraft:translucent	
borderless_glass_pink_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/pink_stained_glass/ctm/borderless_glass_pink	all	solo	minecraft:translucent	
borderless_glass_purple_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/purple_stained_glass/ctm/borderless_glass_purple	all	solo	minecraft:translucent	
borderless_glass_red_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/red_stained_glass/ctm/borderless_glass_red	all	solo	minecraft:translucent	
borderless_glass_white_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/white_stained_glass/ctm/borderless_glass_white	all	solo	minecraft:translucent	
borderless_glass_yellow_ctm	borderless	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/yellow_stained_glass/ctm/borderless_glass_yellow	all	solo	minecraft:translucent	
amethyst_block_brick_bordered_ctm	amethyst_block	ctm_cube_all_pieces		pieces_full	all=ott:block/amethyst_block/ctm/amethyst_block_brick_bordered	all	solo		
ancient_debris_brick_bordered_ctm	ancient_debris	ctm_cube_all_pieces		pieces_full	all=ott:block/ancient_debris/ctm/ancient_debris_brick_bordered	all	solo		
andesite_brick_bordered_ctm	andesite	ctm_cube_all_pieces		pieces_full	all=ott:block/andesite/ctm/andesite_brick_bordered	all	solo		
basalt_brick_bordered_ctm	basalt	ctm_cube_all_pieces		pieces_full	all=ott:block/basalt/ctm/basalt_brick_bordered	all	solo		
blackstone_brick_bordered_ctm	blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/blackstone/ctm/blackstone_brick_bordered	all	solo		
blue_ice_brick_bordered_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_brick_bordered	all	solo		
borderless_bricks_brick_bordered_ctm	borderless_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/borderless_bricks/ctm/borderless_bricks_brick_bordered	all	solo		
bricks_brick_bordered_ctm	bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/bricks/ctm/bricks_brick_bordered	all	solo		
calcite_brick_bordered_ctm	calcite	ctm_cube_all_pieces		pieces_full	all=ott:block/calcite/ctm/calcite_brick_bordered	all	solo		
clay_brick_bordered_ctm	clay	ctm_cube_all_pieces		pieces_full	all=ott:block/clay/ctm/clay_brick_bordered	all	solo		
coal_block_brick_bordered_ctm	coal_block	ctm_cube_all_pieces		pieces_full	all=ott:block/coal_block/ctm/coal_block_brick_bordered	all	solo		
cobblestone_brick_bordered_ctm	cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/cobblestone/ctm/cobblestone_brick_bordered	all	solo		
crying_obsidian_brick_bordered_ctm	crying_obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/crying_obsidian/ctm/crying_obsidian_brick_bordered	all	solo		
dark_prismarine_brick_bordered_ctm	dark_prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_prismarine/ctm/dark_prismarine_brick_bordered	all	solo		
deepslate_brick_bordered_ctm	deepslate	ctm_cube_all_pieces		pieces_full	all=ott:block/deepslate/ctm/deepslate_brick_bordered	all	solo		
diorite_brick_bordered_ctm	diorite	ctm_cube_all_pieces		pieces_full	all=ott:block/diorite/ctm/diorite_brick_bordered	all	solo		
dirt_brick_bordered_ctm	dirt	ctm_cube_all_pieces		pieces_full	all=ott:block/dirt/ctm/dirt_brick_bordered	all	solo		
dripstone_block_brick_bordered_ctm	dripstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/dripstone_block/ctm/dripstone_block_brick_bordered	all	solo		
end_stone_brick_bordered_ctm	end_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/end_stone/ctm/end_stone_brick_bordered	all	solo		
gilded_blackstone_brick_bordered_ctm	gilded_blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/gilded_blackstone/ctm/gilded_blackstone_brick_bordered	all	solo		
granite_brick_bordered_ctm	granite	ctm_cube_all_pieces		pieces_full	all=ott:block/granite/ctm/granite_brick_bordered	all	solo		
ice_brick_bordered_ctm	ice	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/ice/ctm/ice_brick_bordered	all	solo		
lapis_block_brick_bordered_ctm	lapis_block	ctm_cube_all_pieces		pieces_full	all=ott:block/lapis_block/ctm/lapis_block_brick_bordered	all	solo		
lodestone_brick_bordered_ctm	lodestone	ctm_cube_all_pieces		pieces_full	all=ott:block/lodestone/ctm/lodestone_brick_bordered	all	solo		
magma_block_brick_bordered_ctm	magma_block	ctm_cube_all_pieces		pieces_full	all=ott:block/magma_block/ctm/magma_block_brick_bordered	all	solo		
mossy_cobblestone_brick_bordered_ctm	mossy_cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_cobblestone/ctm/mossy_cobblestone_brick_bordered	all	solo		
mossy_stone_bricks_brick_bordered_ctm	mossy_stone_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_stone_bricks/ctm/mossy_stone_bricks_brick_bordered	all	solo		
mud_bricks_brick_bordered_ctm	mud_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mud_bricks/ctm/mud_bricks_brick_bordered	all	solo		
mud_brick_bordered_ctm	mud	ctm_cube_all_pieces		pieces_full	all=ott:block/mud/ctm/mud_brick_bordered	all	solo		
nether_bricks_brick_bordered_ctm	nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/nether_bricks/ctm/nether_bricks_brick_bordered	all	solo		
netherrack_brick_bordered_ctm	netherrack	ctm_cube_all_pieces		pieces_full	all=ott:block/netherrack/ctm/netherrack_brick_bordered	all	solo		
obsidian_brick_bordered_ctm	obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/obsidian/ctm/obsidian_brick_bordered	all	solo		
packed_ice_brick_bordered_ctm	packed_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_ice/ctm/packed_ice_brick_bordered	all	solo		
packed_mud_brick_bordered_ctm	packed_mud	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_mud/ctm/packed_mud_brick_bordered	all	solo		
prismarine_brick_bordered_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_brick_bordered	all	solo		
purpur_block_brick_bordered_ctm	purpur_block	ctm_cube_all_pieces		pieces_full	all=ott:block/purpur_block/ctm/purpur_block_brick_bordered	all	solo		
quartz_block_brick_bordered_ctm	quartz_block	ctm_cube_all_pieces		pieces_full	all=ott:block/quartz_block/ctm/quartz_block_brick_bordered	all	solo		
raw_copper_block_brick_bordered_ctm	raw_copper_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_copper_block/ctm/raw_copper_block_brick_bordered	all	solo		
raw_gold_block_brick_bordered_ctm	raw_gold_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_gold_block/ctm/raw_gold_block_brick_bordered	all	solo		
raw_iron_block_brick_bordered_ctm	raw_iron_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_iron_block/ctm/raw_iron_block_brick_bordered	all	solo		
red_nether_bricks_brick_bordered_ctm	red_nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/red_nether_bricks/ctm/red_nether_bricks_brick_bordered	all	solo		
red_sandstone_brick_bordered_ctm	red_sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/red_sandstone/ctm/red_sandstone_brick_bordered	all	solo		
redstone_block_brick_bordered_ctm	redstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/redstone_block/ctm/redstone_block_brick_bordered	all	solo		
sandstone_brick_bordered_ctm	sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/sandstone/ctm/sandstone_brick_bordered	all	solo		
smooth_stone_brick_bordered_ctm	smooth_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/smooth_stone/ctm/smooth_stone_brick_bordered	all	solo		
snow_block_brick_bordered_ctm	snow_block	ctm_cube_all_pieces		pieces_full	all=ott:block/snow_block/ctm/snow_block_brick_bordered	all	solo		
tuff_brick_bordered_ctm	tuff	ctm_cube_all_pieces		pieces_full	all=ott:block/tuff/ctm/tuff_brick_bordered	all	solo		
brown_concrete_ctm	brown_concrete	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/brown_concrete/ctm/brown_concrete_ctm	all	self		
brown_concrete_panel_ctm	brown_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/brown_concrete/ctm/brown_concrete_panel	all	solo		
brown_framed_glass_ctm	brown_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/brown_stained_glass/ctm/brown_framed_glass	all	solo	minecraft:translucent	
brown_stained_clear_glass_ctm	brown_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/brown_stained_glass/ctm/brown_stained_clear_glass	all	solo	minecraft:translucent	
